10/28/2018 6:04:08 AM,5,CHA,55:06.0,26:00.0,0,0,NN_Char_Charge,4.19979,0.0613,23.97615,2.76872,10.77323,14
10/28/2018 6:05:08 AM,5,CHA,56:06.0,27:00.0,0,0,NN_Char_Charge,4.19979,0.05619,23.87099,2.76969,10.77729,14
10/28/2018 6:06:08 AM,5,CHA,57:06.0,28:00.0,0,0,NN_Char_Charge,4.19979,0.05364,23.76583,2.7706,10.7811,14
10/28/2018 6:07:02 AM,5,CHA,57:59.3,28:53.3,0,0,NN_Char_Charge,4.19979,0.04853,23.87099,2.77136,10.7843,14
10/28/2018 6:08:02 AM,7,PAU,58:59.3,01:00.0,0,0,NN_Char_Charge,4.19726,0,24.0813,2.77136,10.7843,15
10/28/2018 6:08:02 AM,7,PAU,58:59.3,01:00.0,0,0,NN_Char_Charge,4.19726,0,24.0813,2.77136,10.7843,15
10/28/2018 6:09:02 AM,10,PAU,59:59.3,01:00.0,0,0,NN_Char_Charge,4.19641,0,23.97615,2.77136,10.7843,15
10/28/2018 6:10:02 AM,10,PAU,00:59.3,02:00.0,0,0,NN_Char_Charge,4.19574,0,23.87099,2.77136,10.7843,15
10/28/2018 6:11:02 AM,10,PAU,01:59.3,03:00.0,0,0,NN_Char_Charge,4.19523,0,23.87099,2.77136,10.7843,15
10/28/2018 6:12:02 AM,10,PAU,02:59.3,04:00.0,0,0,NN_Char_Charge,4.19473,0,23.87099,2.77136,10.7843,15
10/28/2018 6:13:02 AM,10,PAU,03:59.3,05:00.0,0,0,NN_Char_Charge,4.19439,0,24.0813,2.77136,10.7843,15
10/28/2018 6:14:02 AM,10,PAU,04:59.3,06:00.0,0,0,NN_Char_Charge,4.19389,0,24.0813,2.77136,10.7843,15
10/28/2018 6:15:02 AM,10,PAU,05:59.3,07:00.0,0,0,NN_Char_Charge,4.19355,0,23.87099,2.77136,10.7843,15
10/28/2018 6:16:02 AM,10,PAU,06:59.3,08:00.0,0,0,NN_Char_Charge,4.19321,0,23.66067,2.77136,10.7843,15
10/28/2018 6:17:02 AM,10,PAU,07:59.3,09:00.0,0,0,NN_Char_Charge,4.19287,0,23.87099,2.77136,10.7843,15
10/28/2018 6:18:02 AM,10,PAU,08:59.3,10:00.0,0,0,NN_Char_Charge,4.19254,0,24.0813,2.77136,10.7843,15
10/28/2018 6:19:02 AM,10,PAU,09:59.3,11:00.0,0,0,NN_Char_Charge,4.19237,0,24.0813,2.77136,10.7843,15
10/28/2018 6:20:02 AM,10,PAU,10:59.3,12:00.0,0,0,NN_Char_Charge,4.19203,0,23.76583,2.77136,10.7843,15
10/28/2018 6:21:02 AM,10,PAU,11:59.3,13:00.0,0,0,NN_Char_Charge,4.19169,0,23.76583,2.77136,10.7843,15
10/28/2018 6:22:02 AM,10,PAU,12:59.3,14:00.0,0,0,NN_Char_Charge,4.19153,0,23.87099,2.77136,10.7843,15
10/28/2018 6:23:02 AM,10,PAU,13:59.3,15:00.0,0,0,NN_Char_Charge,4.19119,0,24.0813,2.77136,10.7843,15
10/28/2018 6:24:02 AM,10,PAU,14:59.3,16:00.0,0,0,NN_Char_Charge,4.19102,0,24.18646,2.77136,10.7843,15
10/28/2018 6:25:02 AM,10,PAU,15:59.3,17:00.0,0,0,NN_Char_Charge,4.19085,0,24.0813,2.77136,10.7843,15
10/28/2018 6:26:02 AM,10,PAU,16:59.3,18:00.0,0,0,NN_Char_Charge,4.19068,0,23.76583,2.77136,10.7843,15
10/28/2018 6:27:02 AM,10,PAU,17:59.3,19:00.0,0,0,NN_Char_Charge,4.19035,0,23.87099,2.77136,10.7843,15
10/28/2018 6:28:02 AM,10,PAU,18:59.3,20:00.0,0,0,NN_Char_Charge,4.19018,0,23.76583,2.77136,10.7843,15
10/28/2018 6:29:02 AM,10,PAU,19:59.3,21:00.0,0,0,NN_Char_Charge,4.19001,0,23.97615,2.77136,10.7843,15
10/28/2018 6:30:02 AM,10,PAU,20:59.3,22:00.0,0,0,NN_Char_Charge,4.18984,0,23.97615,2.77136,10.7843,15
10/28/2018 6:31:02 AM,10,PAU,21:59.3,23:00.0,0,0,NN_Char_Charge,4.18967,0,24.0813,2.77136,10.7843,15
10/28/2018 6:32:02 AM,10,PAU,22:59.3,24:00.0,0,0,NN_Char_Charge,4.1895,0,23.87099,2.77136,10.7843,15
10/28/2018 6:33:02 AM,10,PAU,23:59.3,25:00.0,0,0,NN_Char_Charge,4.18933,0,23.76583,2.77136,10.7843,15
10/28/2018 6:34:02 AM,10,PAU,24:59.3,26:00.0,0,0,NN_Char_Charge,4.18917,0,23.76583,2.77136,10.7843,15
10/28/2018 6:35:02 AM,10,PAU,25:59.3,27:00.0,0,0,NN_Char_Charge,4.18917,0,23.87099,2.77136,10.7843,15
10/28/2018 6:36:02 AM,10,PAU,26:59.3,28:00.0,0,0,NN_Char_Charge,4.189,0,23.87099,2.77136,10.7843,15
10/28/2018 6:37:02 AM,10,PAU,27:59.3,29:00.0,0,0,NN_Char_Charge,4.18883,0,23.76583,2.77136,10.7843,15
10/28/2018 6:38:02 AM,10,PAU,28:59.3,30:00.0,0,0,NN_Char_Charge,4.18866,0,23.76583,2.77136,10.7843,15
10/28/2018 6:39:02 AM,10,PAU,29:59.3,31:00.0,0,0,NN_Char_Charge,4.18849,0,23.97615,2.77136,10.7843,15
10/28/2018 6:40:02 AM,10,PAU,30:59.3,32:00.0,0,0,NN_Char_Charge,4.18849,0,23.87099,2.77136,10.7843,15
10/28/2018 6:41:02 AM,10,PAU,31:59.3,33:00.0,0,0,NN_Char_Charge,4.18832,0,23.87099,2.77136,10.7843,15
10/28/2018 6:42:02 AM,10,PAU,32:59.3,34:00.0,0,0,NN_Char_Charge,4.18815,0,23.87099,2.77136,10.7843,15
10/28/2018 6:43:02 AM,10,PAU,33:59.3,35:00.0,0,0,NN_Char_Charge,4.18799,0,23.87099,2.77136,10.7843,15
10/28/2018 6:44:02 AM,10,PAU,34:59.3,36:00.0,0,0,NN_Char_Charge,4.18799,0,23.87099,2.77136,10.7843,15
10/28/2018 6:45:02 AM,10,PAU,35:59.3,37:00.0,0,0,NN_Char_Charge,4.18782,0,23.87099,2.77136,10.7843,15
10/28/2018 6:46:02 AM,10,PAU,36:59.3,38:00.0,0,0,NN_Char_Charge,4.18765,0,23.76583,2.77136,10.7843,15
10/28/2018 6:47:02 AM,10,PAU,37:59.3,39:00.0,0,0,NN_Char_Charge,4.18765,0,23.87099,2.77136,10.7843,15
10/28/2018 6:48:02 AM,10,PAU,38:59.3,40:00.0,0,0,NN_Char_Charge,4.18748,0,23.87099,2.77136,10.7843,15
10/28/2018 6:49:02 AM,10,PAU,39:59.3,41:00.0,0,0,NN_Char_Charge,4.18731,0,23.87099,2.77136,10.7843,15
10/28/2018 6:50:02 AM,10,PAU,40:59.3,42:00.0,0,0,NN_Char_Charge,4.18731,0,23.87099,2.77136,10.7843,15
10/28/2018 6:51:02 AM,10,PAU,41:59.3,43:00.0,0,0,NN_Char_Charge,4.18714,0,23.87099,2.77136,10.7843,15
10/28/2018 6:52:02 AM,10,PAU,42:59.3,44:00.0,0,0,NN_Char_Charge,4.18714,0,23.87099,2.77136,10.7843,15
10/28/2018 6:53:02 AM,10,PAU,43:59.3,45:00.0,0,0,NN_Char_Charge,4.18697,0,23.97615,2.77136,10.7843,15
10/28/2018 6:54:02 AM,10,PAU,44:59.3,46:00.0,0,0,NN_Char_Charge,4.18697,0,23.87099,2.77136,10.7843,15
10/28/2018 6:55:02 AM,10,PAU,45:59.3,47:00.0,0,0,NN_Char_Charge,4.18681,0,23.87099,2.77136,10.7843,15
10/28/2018 6:56:02 AM,10,PAU,46:59.3,48:00.0,0,0,NN_Char_Charge,4.18664,0,23.87099,2.77136,10.7843,15
10/28/2018 6:57:02 AM,10,PAU,47:59.3,49:00.0,0,0,NN_Char_Charge,4.18664,0,23.97615,2.77136,10.7843,15
10/28/2018 6:58:02 AM,10,PAU,48:59.3,50:00.0,0,0,NN_Char_Charge,4.18647,0,23.87099,2.77136,10.7843,15
10/28/2018 6:59:02 AM,10,PAU,49:59.3,51:00.0,0,0,NN_Char_Charge,4.18647,0,23.76583,2.77136,10.7843,15
10/28/2018 7:00:02 AM,10,PAU,50:59.3,52:00.0,0,0,NN_Char_Charge,4.1863,0,23.87099,2.77136,10.7843,15
10/28/2018 7:01:02 AM,10,PAU,51:59.3,53:00.0,0,0,NN_Char_Charge,4.1863,0,23.87099,2.77136,10.7843,15
10/28/2018 7:02:02 AM,10,PAU,52:59.3,54:00.0,0,0,NN_Char_Charge,4.18613,0,23.76583,2.77136,10.7843,15
10/28/2018 7:03:02 AM,10,PAU,53:59.3,55:00.0,0,0,NN_Char_Charge,4.18613,0,23.87099,2.77136,10.7843,15
10/28/2018 7:04:02 AM,10,PAU,54:59.3,56:00.0,0,0,NN_Char_Charge,4.18596,0,23.76583,2.77136,10.7843,15
10/28/2018 7:05:02 AM,10,PAU,55:59.3,57:00.0,0,0,NN_Char_Charge,4.18596,0,23.76583,2.77136,10.7843,15
10/28/2018 7:06:02 AM,10,PAU,56:59.3,58:00.0,0,0,NN_Char_Charge,4.18579,0,23.87099,2.77136,10.7843,15
10/28/2018 7:07:02 AM,10,PAU,57:59.3,59:00.0,0,0,NN_Char_Charge,4.18579,0,23.87099,2.77136,10.7843,15
10/28/2018 7:08:02 AM,10,PAU,58:59.3,00:00.0,0,0,NN_Char_Charge,4.18579,0,23.87099,2.77136,10.7843,15
10/28/2018 7:08:02 AM,10,PAU,58:59.3,00:00.0,0,0,NN_Char_Charge,4.18579,0,23.87099,2.77136,10.7843,15
10/28/2018 7:35:51 AM,4,PAU,26:48.2,01:00.0,0,0,NN_Char_Charge,3.10243,0,27.44638,0,0,16
10/28/2018 7:36:51 AM,4,PAU,27:48.2,02:00.0,0,0,NN_Char_Charge,3.12165,0,26.60511,0,0,16
10/28/2018 7:37:51 AM,4,PAU,28:48.2,03:00.0,0,0,NN_Char_Charge,3.12991,0,25.76384,0,0,16
10/28/2018 7:38:51 AM,4,PAU,29:48.2,04:00.0,0,0,NN_Char_Charge,3.13513,0,25.34321,0,0,16
10/28/2018 7:39:51 AM,4,PAU,30:48.2,05:00.0,0,0,NN_Char_Charge,3.13884,0,25.02773,0,0,16
10/28/2018 7:40:51 AM,4,PAU,31:48.2,06:00.0,0,0,NN_Char_Charge,3.14187,0,24.92257,0,0,16
10/28/2018 7:41:51 AM,4,PAU,32:48.2,07:00.0,0,0,NN_Char_Charge,3.1444,0,24.6071,0,0,16
10/28/2018 7:42:51 AM,4,PAU,33:48.2,08:00.0,0,0,NN_Char_Charge,3.14659,0,24.39678,0,0,16
10/28/2018 7:43:51 AM,4,PAU,34:48.2,09:00.0,0,0,NN_Char_Charge,3.14845,0,24.29162,0,0,16
10/28/2018 7:44:51 AM,4,PAU,35:48.2,10:00.0,0,0,NN_Char_Charge,3.14997,0,24.18646,0,0,16
10/28/2018 7:45:51 AM,4,PAU,36:48.2,11:00.0,0,0,NN_Char_Charge,3.15148,0,23.97615,0,0,16
10/28/2018 7:46:51 AM,4,PAU,37:48.2,12:00.0,0,0,NN_Char_Charge,3.15283,0,24.0813,0,0,16
10/28/2018 7:47:51 AM,4,PAU,38:48.2,13:00.0,0,0,NN_Char_Charge,3.15418,0,23.97615,0,0,16
10/28/2018 7:48:51 AM,4,PAU,39:48.2,14:00.0,0,0,NN_Char_Charge,3.15536,0,23.87099,0,0,16
10/28/2018 7:49:51 AM,4,PAU,40:48.2,15:00.0,0,0,NN_Char_Charge,3.15637,0,23.97615,0,0,16
10/28/2018 7:50:51 AM,4,PAU,41:48.2,16:00.0,0,0,NN_Char_Charge,3.15738,0,23.87099,0,0,16
10/28/2018 7:51:51 AM,4,PAU,42:48.2,17:00.0,0,0,NN_Char_Charge,3.15839,0,23.97615,0,0,16
10/28/2018 7:52:51 AM,4,PAU,43:48.2,18:00.0,0,0,NN_Char_Charge,3.1594,0,23.87099,0,0,16
10/28/2018 7:53:51 AM,4,PAU,44:48.2,19:00.0,0,0,NN_Char_Charge,3.16025,0,23.97615,0,0,16
10/28/2018 7:54:51 AM,4,PAU,45:48.2,20:00.0,0,0,NN_Char_Charge,3.16109,0,23.87099,0,0,16
10/28/2018 7:55:51 AM,4,PAU,46:48.2,21:00.0,0,0,NN_Char_Charge,3.16176,0,23.87099,0,0,16
10/28/2018 7:56:51 AM,4,PAU,47:48.2,22:00.0,0,0,NN_Char_Charge,3.16261,0,23.87099,0,0,16
10/28/2018 7:57:51 AM,4,PAU,48:48.2,23:00.0,0,0,NN_Char_Charge,3.16328,0,23.87099,0,0,16
10/28/2018 7:58:51 AM,4,PAU,49:48.2,24:00.0,0,0,NN_Char_Charge,3.16396,0,23.87099,0,0,16
10/28/2018 7:59:51 AM,4,PAU,50:48.2,25:00.0,0,0,NN_Char_Charge,3.16463,0,23.76583,0,0,16
10/28/2018 8:00:51 AM,4,PAU,51:48.2,26:00.0,0,0,NN_Char_Charge,3.1653,0,23.87099,0,0,16
10/28/2018 8:01:51 AM,4,PAU,52:48.2,27:00.0,0,0,NN_Char_Charge,3.16598,0,23.97615,0,0,16
10/28/2018 8:02:51 AM,4,PAU,53:48.2,28:00.0,0,0,NN_Char_Charge,3.16648,0,23.97615,0,0,16
10/28/2018 8:03:51 AM,4,PAU,54:48.2,29:00.0,0,0,NN_Char_Charge,3.16716,0,23.87099,0,0,16
10/28/2018 8:04:51 AM,4,PAU,55:48.2,30:00.0,0,0,NN_Char_Charge,3.16766,0,23.87099,0,0,16
10/28/2018 8:05:51 AM,4,PAU,56:48.2,31:00.0,0,0,NN_Char_Charge,3.16834,0,23.87099,0,0,16
10/28/2018 8:06:51 AM,4,PAU,57:48.2,32:00.0,0,0,NN_Char_Charge,3.16884,0,23.76583,0,0,16
10/28/2018 8:07:51 AM,4,PAU,58:48.2,33:00.0,0,0,NN_Char_Charge,3.16935,0,23.87099,0,0,16
10/28/2018 8:08:51 AM,4,PAU,59:48.2,34:00.0,0,0,NN_Char_Charge,3.16986,0,23.87099,0,0,16
10/28/2018 8:09:51 AM,4,PAU,00:48.2,35:00.0,0,0,NN_Char_Charge,3.17036,0,23.87099,0,0,16
10/28/2018 8:10:51 AM,4,PAU,01:48.2,36:00.0,0,0,NN_Char_Charge,3.1707,0,23.87099,0,0,16
10/28/2018 8:11:51 AM,4,PAU,02:48.2,37:00.0,0,0,NN_Char_Charge,3.1712,0,23.87099,0,0,16
10/28/2018 8:12:51 AM,4,PAU,03:48.2,38:00.0,0,0,NN_Char_Charge,3.17171,0,23.76583,0,0,16
10/28/2018 8:13:51 AM,4,PAU,04:48.2,39:00.0,0,0,NN_Char_Charge,3.17205,0,23.87099,0,0,16
10/28/2018 8:14:51 AM,4,PAU,05:48.2,40:00.0,0,0,NN_Char_Charge,3.17255,0,23.87099,0,0,16
10/28/2018 8:15:51 AM,4,PAU,06:48.2,41:00.0,0,0,NN_Char_Charge,3.17306,0,23.87099,0,0,16
10/28/2018 8:16:51 AM,4,PAU,07:48.2,42:00.0,0,0,NN_Char_Charge,3.1734,0,23.87099,0,0,16
10/28/2018 8:17:51 AM,4,PAU,08:48.2,43:00.0,0,0,NN_Char_Charge,3.1739,0,23.87099,0,0,16
10/28/2018 8:18:51 AM,4,PAU,09:48.2,44:00.0,0,0,NN_Char_Charge,3.17424,0,23.76583,0,0,16
10/28/2018 8:19:51 AM,4,PAU,10:48.2,45:00.0,0,0,NN_Char_Charge,3.17458,0,23.87099,0,0,16
10/28/2018 8:20:51 AM,4,PAU,11:48.2,46:00.0,0,0,NN_Char_Charge,3.17491,0,23.87099,0,0,16
10/28/2018 8:21:51 AM,4,PAU,12:48.2,47:00.0,0,0,NN_Char_Charge,3.17542,0,23.87099,0,0,16
10/28/2018 8:22:51 AM,4,PAU,13:48.2,48:00.0,0,0,NN_Char_Charge,3.17576,0,23.87099,0,0,16
10/28/2018 8:23:51 AM,4,PAU,14:48.2,49:00.0,0,0,NN_Char_Charge,3.17609,0,23.87099,0,0,16
10/28/2018 8:24:51 AM,4,PAU,15:48.2,50:00.0,0,0,NN_Char_Charge,3.17643,0,23.87099,0,0,16
10/28/2018 8:25:51 AM,4,PAU,16:48.2,51:00.0,0,0,NN_Char_Charge,3.17677,0,23.76583,0,0,16
10/28/2018 8:26:51 AM,4,PAU,17:48.2,52:00.0,0,0,NN_Char_Charge,3.1771,0,23.87099,0,0,16
10/28/2018 8:27:51 AM,4,PAU,18:48.2,53:00.0,0,0,NN_Char_Charge,3.17744,0,23.87099,0,0,16
10/28/2018 8:28:51 AM,4,PAU,19:48.2,54:00.0,0,0,NN_Char_Charge,3.17761,0,23.76583,0,0,16
10/28/2018 8:29:51 AM,4,PAU,20:48.2,55:00.0,0,0,NN_Char_Charge,3.17795,0,23.76583,0,0,16
10/28/2018 8:30:51 AM,4,PAU,21:48.2,56:00.0,0,0,NN_Char_Charge,3.17828,0,23.87099,0,0,16
10/28/2018 8:31:51 AM,4,PAU,22:48.2,57:00.0,0,0,NN_Char_Charge,3.17862,0,23.87099,0,0,16
10/28/2018 8:32:51 AM,4,PAU,23:48.2,58:00.0,0,0,NN_Char_Charge,3.17879,0,23.87099,0,0,16
10/28/2018 8:33:51 AM,4,PAU,24:48.2,59:00.0,0,0,NN_Char_Charge,3.17913,0,23.76583,0,0,16
10/28/2018 8:34:51 AM,4,PAU,25:48.2,00:00.0,0,0,NN_Char_Charge,3.17946,0,23.87099,0,0,16
10/28/2018 8:34:51 AM,4,PAU,25:48.2,00:00.0,0,0,NN_Char_Charge,3.17946,0,23.87099,0,0,16
10/28/2018 8:35:51 AM,5,CHA,26:48.2,01:00.0,0,0,NN_Char_Charge,3.44512,2.99853,23.97615,0.04998,0.1685,16
10/28/2018 8:36:51 AM,5,CHA,27:48.2,02:00.0,0,0,NN_Char_Charge,3.51272,2.99853,24.0813,0.09995,0.34263,16
10/28/2018 8:37:51 AM,5,CHA,28:48.2,03:00.0,0,0,NN_Char_Charge,3.53648,2.99853,23.97615,0.14994,0.51885,16
10/28/2018 8:38:51 AM,5,CHA,29:48.2,04:00.0,0,0,NN_Char_Charge,3.55873,2.99853,24.0813,0.19992,0.69616,16
10/28/2018 8:39:51 AM,5,CHA,30:48.2,05:00.0,0,0,NN_Char_Charge,3.58031,2.99853,24.50194,0.24989,0.87455,16
10/28/2018 8:40:51 AM,5,CHA,31:48.2,06:00.0,0,0,NN_Char_Charge,3.60037,2.99853,24.71226,0.29987,1.05399,16
10/28/2018 8:41:51 AM,5,CHA,32:48.2,07:00.0,0,0,NN_Char_Charge,3.61874,2.99853,24.6071,0.34984,1.23438,16
10/28/2018 8:42:51 AM,5,CHA,33:48.2,08:00.0,0,0,NN_Char_Charge,3.63678,2.99853,24.50194,0.39982,1.4157,16
10/28/2018 8:43:51 AM,5,CHA,34:48.2,09:00.0,0,0,NN_Char_Charge,3.65364,2.99853,24.50194,0.4498,1.59787,16
10/28/2018 8:44:51 AM,5,CHA,35:48.2,10:00.0,0,0,NN_Char_Charge,3.6683,2.99853,24.6071,0.49977,1.78084,16
10/28/2018 8:45:51 AM,5,CHA,36:48.2,11:00.0,0,0,NN_Char_Charge,3.68111,2.99853,24.81741,0.54975,1.9645,16
10/28/2018 8:46:51 AM,5,CHA,37:48.2,12:00.0,0,0,NN_Char_Charge,3.69257,2.99853,24.81741,0.59973,2.14876,16
10/28/2018 8:47:51 AM,5,CHA,38:48.2,13:00.0,0,0,NN_Char_Charge,3.70421,2.99853,24.71226,0.6497,2.33358,16
10/28/2018 8:48:51 AM,5,CHA,39:48.2,14:00.0,0,0,NN_Char_Charge,3.71634,2.99853,24.6071,0.69968,2.51902,16
10/28/2018 8:49:51 AM,5,CHA,40:48.2,15:00.0,0,0,NN_Char_Charge,3.72898,2.99853,24.6071,0.74966,2.70506,16
10/28/2018 8:50:51 AM,5,CHA,41:48.2,16:00.0,0,0,NN_Char_Charge,3.7418,2.99853,24.6071,0.79964,2.89178,16
10/28/2018 8:51:51 AM,5,CHA,42:48.2,17:00.0,0,0,NN_Char_Charge,3.7541,2.99853,24.71226,0.84962,3.07907,16
10/28/2018 8:52:51 AM,5,CHA,43:48.2,18:00.0,0,0,NN_Char_Charge,3.76607,2.99853,24.81741,0.8996,3.267,16
10/28/2018 8:53:51 AM,5,CHA,44:48.2,19:00.0,0,0,NN_Char_Charge,3.77804,2.99853,24.71226,0.94957,3.4555,16
10/28/2018 8:54:51 AM,5,CHA,45:48.2,20:00.0,0,0,NN_Char_Charge,3.79085,2.99853,24.71226,0.99955,3.64464,16
10/28/2018 8:55:51 AM,5,CHA,46:48.2,21:00.0,0,0,NN_Char_Charge,3.80433,2.99853,24.71226,1.04953,3.83443,16
10/28/2018 8:56:51 AM,5,CHA,47:48.2,22:00.0,0,0,NN_Char_Charge,3.81883,2.99853,24.92257,1.0995,4.02492,16
10/28/2018 8:57:51 AM,5,CHA,48:48.2,23:00.0,0,0,NN_Char_Charge,3.83434,2.99853,24.92257,1.14948,4.21615,16
10/28/2018 8:58:51 AM,5,CHA,49:48.2,24:00.0,0,0,NN_Char_Charge,3.85103,2.99853,24.71226,1.19945,4.40818,16
10/28/2018 8:59:51 AM,5,CHA,50:48.2,25:00.0,0,0,NN_Char_Charge,3.86872,2.99853,24.92257,1.24943,4.60109,16
10/28/2018 9:00:51 AM,5,CHA,51:48.2,26:00.0,0,0,NN_Char_Charge,3.88693,2.99853,25.02773,1.29941,4.79489,16
10/28/2018 9:01:51 AM,5,CHA,52:48.2,27:00.0,0,0,NN_Char_Charge,3.90513,2.99853,24.92257,1.34938,4.98959,16
10/28/2018 9:02:51 AM,5,CHA,53:48.2,28:00.0,0,0,NN_Char_Charge,3.92351,2.99853,24.92257,1.39936,5.18521,16
10/28/2018 9:03:51 AM,5,CHA,54:48.2,29:00.0,0,0,NN_Char_Charge,3.94154,2.99853,24.92257,1.44934,5.38175,16
10/28/2018 9:04:51 AM,5,CHA,55:48.2,30:00.0,0,0,NN_Char_Charge,3.95941,2.99853,24.92257,1.49931,5.57919,16
10/28/2018 9:05:51 AM,5,CHA,56:48.2,31:00.0,0,0,NN_Char_Charge,3.97661,2.99853,25.02773,1.54929,5.7775,16
10/28/2018 9:06:51 AM,5,CHA,57:48.2,32:00.0,0,0,NN_Char_Charge,3.99346,2.99853,24.92257,1.59927,5.97666,16
10/28/2018 9:07:51 AM,5,CHA,58:48.2,33:00.0,0,0,NN_Char_Charge,4.00998,2.99853,24.92257,1.64924,6.17665,16
10/28/2018 9:08:51 AM,5,CHA,59:48.2,34:00.0,0,0,NN_Char_Charge,4.02633,2.99853,25.02773,1.69922,6.37746,16
10/28/2018 9:09:51 AM,5,CHA,00:48.2,35:00.0,0,0,NN_Char_Charge,4.04268,2.99853,25.13289,1.74919,6.57908,16
10/28/2018 9:10:51 AM,5,CHA,01:48.2,36:00.0,0,0,NN_Char_Charge,4.05937,2.99853,25.02773,1.79917,6.78154,16
10/28/2018 9:11:51 AM,5,CHA,02:48.2,37:00.0,0,0,NN_Char_Charge,4.07707,2.99853,25.02773,1.84915,6.98485,16
10/28/2018 9:12:51 AM,5,CHA,03:48.2,38:00.0,0,0,NN_Char_Charge,4.09578,2.99853,25.13289,1.89913,7.18908,16
10/28/2018 9:13:51 AM,5,CHA,04:48.2,39:00.0,0,0,NN_Char_Charge,4.1155,2.99853,25.02773,1.9491,7.39426,16
10/28/2018 9:14:51 AM,5,CHA,05:48.2,40:00.0,0,0,NN_Char_Charge,4.1364,2.99853,25.13289,1.99908,7.60045,16
10/28/2018 9:15:51 AM,5,CHA,06:48.2,41:00.0,0,0,NN_Char_Charge,4.15781,2.99853,25.02773,2.04905,7.8077,16
10/28/2018 9:16:51 AM,5,CHA,07:48.2,42:00.0,0,0,NN_Char_Charge,4.17905,2.99853,25.13289,2.09903,8.01603,16
10/28/2018 9:17:51 AM,5,CHA,08:48.2,43:00.0,0,0,NN_Char_Charge,4.19928,2.99853,25.02773,2.149,8.22539,16
10/28/2018 9:18:51 AM,5,CHA,09:48.2,44:00.0,0,0,NN_Char_Charge,4.19995,2.54901,25.13289,2.19471,8.41735,16
10/28/2018 9:19:51 AM,5,CHA,10:48.2,45:00.0,0,0,NN_Char_Charge,4.19979,2.29104,25.13289,2.23492,8.58625,16
10/28/2018 9:20:51 AM,5,CHA,11:48.2,46:00.0,0,0,NN_Char_Charge,4.19979,2.10459,24.92257,2.2715,8.73985,16
10/28/2018 9:21:51 AM,5,CHA,12:48.2,47:00.0,0,0,NN_Char_Charge,4.19995,1.95901,24.81741,2.30531,8.88184,16
10/28/2018 9:22:51 AM,5,CHA,13:48.2,48:00.0,0,0,NN_Char_Charge,4.19979,1.83385,24.81741,2.3369,9.01452,16
10/28/2018 9:23:51 AM,5,CHA,14:48.2,49:00.0,0,0,NN_Char_Charge,4.19979,1.72658,24.81741,2.36657,9.13914,16
10/28/2018 9:24:51 AM,5,CHA,15:48.2,50:00.0,0,0,NN_Char_Charge,4.19979,1.62697,24.6071,2.39453,9.25655,16
10/28/2018 9:25:51 AM,5,CHA,16:48.2,51:00.0,0,0,NN_Char_Charge,4.19979,1.53247,24.50194,2.42087,9.36718,16
10/28/2018 9:26:51 AM,5,CHA,17:48.2,52:00.0,0,0,NN_Char_Charge,4.19979,1.44307,24.6071,2.44566,9.47129,16
10/28/2018 9:27:51 AM,5,CHA,18:48.2,53:00.0,0,0,NN_Char_Charge,4.19979,1.35623,24.6071,2.46897,9.56918,16
10/28/2018 9:28:51 AM,5,CHA,19:48.2,54:00.0,0,0,NN_Char_Charge,4.19979,1.26429,24.50194,2.4908,9.66086,16
10/28/2018 9:29:51 AM,5,CHA,20:48.2,55:00.0,0,0,NN_Char_Charge,4.19979,1.17234,24.39678,2.51113,9.74624,16
10/28/2018 9:30:51 AM,5,CHA,21:48.2,56:00.0,0,0,NN_Char_Charge,4.19979,1.08294,24.39678,2.52994,9.82525,16
10/28/2018 9:31:51 AM,5,CHA,22:48.2,57:00.0,0,0,NN_Char_Charge,4.19979,0.99355,24.39678,2.54726,9.89799,16
10/28/2018 9:32:51 AM,5,CHA,23:48.2,58:00.0,0,0,NN_Char_Charge,4.19979,0.90671,24.39678,2.56312,9.96459,16
10/28/2018 9:33:51 AM,5,CHA,24:48.2,59:00.0,0,0,NN_Char_Charge,4.19979,0.82242,24.0813,2.57753,10.02514,16
10/28/2018 9:34:51 AM,5,CHA,25:48.2,00:00.0,0,0,NN_Char_Charge,4.19979,0.74069,24.18646,2.59056,10.07985,16
10/28/2018 9:35:51 AM,5,CHA,26:48.2,01:00.0,0,0,NN_Char_Charge,4.19979,0.66407,24.29162,2.60226,10.129,16
10/28/2018 9:36:51 AM,5,CHA,27:48.2,02:00.0,0,0,NN_Char_Charge,4.19979,0.59511,24.29162,2.61276,10.17308,16
10/28/2018 9:37:51 AM,5,CHA,28:48.2,03:00.0,0,0,NN_Char_Charge,4.19979,0.5287,23.97615,2.62212,10.21241,16
10/28/2018 9:38:51 AM,5,CHA,29:48.2,04:00.0,0,0,NN_Char_Charge,4.19979,0.46996,23.97615,2.63045,10.24738,16
10/28/2018 9:39:51 AM,5,CHA,30:48.2,05:00.0,0,0,NN_Char_Charge,4.19979,0.41632,24.0813,2.63784,10.27839,16
10/28/2018 9:40:51 AM,5,CHA,31:48.2,06:00.0,0,0,NN_Char_Charge,4.19979,0.3729,24.29162,2.64439,10.30594,16
10/28/2018 9:41:51 AM,5,CHA,32:48.2,07:00.0,0,0,NN_Char_Charge,4.19979,0.32948,24.0813,2.65022,10.3304,16
10/28/2018 9:42:51 AM,5,CHA,33:48.2,08:00.0,0,0,NN_Char_Charge,4.19979,0.29117,23.87099,2.65539,10.35213,16
